Header Size:  7
Version:  2
Sampling Interval:  0.004
Sampling Rate:  250
Sample Count:  7500
Device Serial Number:  0
Sample Number, Date/Time, CHANNEL0, Events
         1,   01/19/2021 11:53:31.669 AM, 0.2857, DAQ Start
         2,   01/19/2021 11:53:31.673 AM, 0.2857
         3,   01/19/2021 11:53:31.677 AM, 0.2808
         4,   01/19/2021 11:53:31.681 AM, 0.2857
         5,   01/19/2021 11:53:31.685 AM, 0.2857
         6,   01/19/2021 11:53:31.689 AM, 0.2857
         7,   01/19/2021 11:53:31.693 AM, 0.2857
         8,   01/19/2021 11:53:31.697 AM, 0.2857
         9,   01/19/2021 11:53:31.701 AM, 0.2857
        10,   01/19/2021 11:53:31.705 AM, 0.2857
        11,   01/19/2021 11:53:31.709 AM, 0.2857
        12,   01/19/2021 11:53:31.713 AM, 0.2857
        13,   01/19/2021 11:53:31.717 AM, 0.2857
        14,   01/19/2021 11:53:31.721 AM, 0.2857
        15,   01/19/2021 11:53:31.725 AM, 0.2857
        16,   01/19/2021 11:53:31.729 AM, 0.2857
        17,   01/19/2021 11:53:31.733 AM, 0.2857
        18,   01/19/2021 11:53:31.737 AM, 0.2857
        19,   01/19/2021 11:53:31.741 AM, 0.2857
        20,   01/19/2021 11:53:31.745 AM, 0.2857
        21,   01/19/2021 11:53:31.749 AM, 0.2857
        22,   01/19/2021 11:53:31.753 AM, 0.2857
        23,   01/19/2021 11:53:31.757 AM, 0.2857
        24,   01/19/2021 11:53:31.761 AM, 0.2857
        25,   01/19/2021 11:53:31.765 AM, 0.2808
        26,   01/19/2021 11:53:31.769 AM, 0.2857
        27,   01/19/2021 11:53:31.773 AM, 0.2857
        28,   01/19/2021 11:53:31.777 AM, 0.2857
        29,   01/19/2021 11:53:31.781 AM, 0.2857
        30,   01/19/2021 11:53:31.785 AM, 0.2857
        31,   01/19/2021 11:53:31.789 AM, 0.2857
        32,   01/19/2021 11:53:31.793 AM, 0.2857
        33,   01/19/2021 11:53:31.797 AM, 0.2857
        34,   01/19/2021 11:53:31.801 AM, 0.2857
        35,   01/19/2021 11:53:31.805 AM, 0.2857
        36,   01/19/2021 11:53:31.809 AM, 0.2857
        37,   01/19/2021 11:53:31.813 AM, 0.2857
        38,   01/19/2021 11:53:31.817 AM, 0.2857
        39,   01/19/2021 11:53:31.821 AM, 0.2906
        40,   01/19/2021 11:53:31.825 AM, 0.2857
