Header Size:  7
Version:  2
Sampling Interval:  0.004
Sampling Rate:  250
Sample Count:  7500
Device Serial Number:  0
Sample Number, Date/Time, CHANNEL0, Events
         1,   01/19/2021 11:55:28.392 AM, 0.2857, DAQ Start
         2,   01/19/2021 11:55:28.396 AM, 0.2808
         3,   01/19/2021 11:55:28.400 AM, 0.2857
         4,   01/19/2021 11:55:28.404 AM, 0.2857
         5,   01/19/2021 11:55:28.408 AM, 0.2857
         6,   01/19/2021 11:55:28.412 AM, 0.2857
         7,   01/19/2021 11:55:28.416 AM, 0.2857
         8,   01/19/2021 11:55:28.420 AM, 0.2857
         9,   01/19/2021 11:55:28.424 AM, 0.2857
        10,   01/19/2021 11:55:28.428 AM, 0.2857
        11,   01/19/2021 11:55:28.432 AM, 0.2857
        12,   01/19/2021 11:55:28.436 AM, 0.2857
        13,   01/19/2021 11:55:28.440 AM, 0.2906
        14,   01/19/2021 11:55:28.444 AM, 0.2857
        15,   01/19/2021 11:55:28.448 AM, 0.2857
        16,   01/19/2021 11:55:28.452 AM, 0.2857
        17,   01/19/2021 11:55:28.456 AM, 0.2857
        18,   01/19/2021 11:55:28.460 AM, 0.2857
        19,   01/19/2021 11:55:28.464 AM, 0.2857
        20,   01/19/2021 11:55:28.468 AM, 0.2808
        21,   01/19/2021 11:55:28.472 AM, 0.2857
        22,   01/19/2021 11:55:28.476 AM, 0.2857
        23,   01/19/2021 11:55:28.480 AM, 0.2857
        24,   01/19/2021 11:55:28.484 AM, 0.2857
        25,   01/19/2021 11:55:28.488 AM, 0.2857
        26,   01/19/2021 11:55:28.492 AM, 0.2857
        27,   01/19/2021 11:55:28.496 AM, 0.2857
        28,   01/19/2021 11:55:28.500 AM, 0.2857
        29,   01/19/2021 11:55:28.504 AM, 0.2857
        30,   01/19/2021 11:55:28.508 AM, 0.2808
        31,   01/19/2021 11:55:28.512 AM, 0.2906
        32,   01/19/2021 11:55:28.516 AM, 0.2857
        33,   01/19/2021 11:55:28.520 AM, 0.2857
        34,   01/19/2021 11:55:28.524 AM, 0.2857
        35,   01/19/2021 11:55:28.528 AM, 0.2857
        36,   01/19/2021 11:55:28.532 AM, 0.2857
        37,   01/19/2021 11:55:28.536 AM, 0.2857
        38,   01/19/2021 11:55:28.540 AM, 0.2857
        39,   01/19/2021 11:55:28.544 AM, 0.2857
        40,   01/19/2021 11:55:28.548 AM, 0.2857
