Header Size:  7
Version:  2
Sampling Interval:  0.004
Sampling Rate:  250
Sample Count:  7500
Device Serial Number:  0
Sample Number, Date/Time, CHANNEL0, Events
         1,   01/19/2021 11:50:23.753 AM, 0.2808, DAQ Start
         2,   01/19/2021 11:50:23.757 AM, 0.2857
         3,   01/19/2021 11:50:23.761 AM, 0.2857
         4,   01/19/2021 11:50:23.765 AM, 0.2857
         5,   01/19/2021 11:50:23.769 AM, 0.2857
         6,   01/19/2021 11:50:23.773 AM, 0.2857
         7,   01/19/2021 11:50:23.777 AM, 0.2857
         8,   01/19/2021 11:50:23.781 AM, 0.2857
         9,   01/19/2021 11:50:23.785 AM, 0.2808
        10,   01/19/2021 11:50:23.789 AM, 0.2857
        11,   01/19/2021 11:50:23.793 AM, 0.2857
        12,   01/19/2021 11:50:23.797 AM, 0.2808
        13,   01/19/2021 11:50:23.801 AM, 0.2857
        14,   01/19/2021 11:50:23.805 AM, 0.2857
        15,   01/19/2021 11:50:23.809 AM, 0.2857
        16,   01/19/2021 11:50:23.813 AM, 0.2857
        17,   01/19/2021 11:50:23.817 AM, 0.2857
        18,   01/19/2021 11:50:23.821 AM, 0.2857
        19,   01/19/2021 11:50:23.825 AM, 0.2857
        20,   01/19/2021 11:50:23.829 AM, 0.2808
        21,   01/19/2021 11:50:23.833 AM, 0.2808
        22,   01/19/2021 11:50:23.837 AM, 0.2808
        23,   01/19/2021 11:50:23.841 AM, 0.2857
        24,   01/19/2021 11:50:23.845 AM, 0.2808
        25,   01/19/2021 11:50:23.849 AM, 0.2808
        26,   01/19/2021 11:50:23.853 AM, 0.2857
        27,   01/19/2021 11:50:23.857 AM, 0.2808
        28,   01/19/2021 11:50:23.861 AM, 0.2808
        29,   01/19/2021 11:50:23.865 AM, 0.2808
        30,   01/19/2021 11:50:23.869 AM, 0.2857
        31,   01/19/2021 11:50:23.873 AM, 0.2808
        32,   01/19/2021 11:50:23.877 AM, 0.2808
        33,   01/19/2021 11:50:23.881 AM, 0.2857
        34,   01/19/2021 11:50:23.885 AM, 0.2857
        35,   01/19/2021 11:50:23.889 AM, 0.2857
        36,   01/19/2021 11:50:23.893 AM, 0.2857
        37,   01/19/2021 11:50:23.897 AM, 0.2808
        38,   01/19/2021 11:50:23.901 AM, 0.2857
        39,   01/19/2021 11:50:23.905 AM, 0.2808
        40,   01/19/2021 11:50:23.909 AM, 0.2857
